file,eng
e86fbda8-00e4-4d54-841a-59dea6c15e70_770_2.jpg,"| i i i i i “(ww g9xpz1) i pajuud aq |[eys X1jew ejep gz YHM UoMed Yoes uo ‘ou [euas anbjun | i | i 1 i pue dx3 ‘107 ‘|19 O BIep ajqeLeA Joj Baly paysiuie)-uoN TVIA 3500 ITINIS TW | i dsn ‘uondsfuj 4oy 23eUINS WNIPOS 3UoloSINATHdIAUIDW NDC 70121-1000-5 Reconstitute with 1 mL Bacteriostatic Water for Injection with Benzyl Alcohol. NDC 70121-1000-5 %anufa?g;'ed by: sticals Pyt L. Mfg. Lic. No. G/28/1539 . , *Each mL (when mixed) contains methylprednisolone sodium succinate, USP equivalent to methylprednisolone, USP, . . Mied’: Barmacelhcais - MethylPREDNISolone Sodium Succinate 40 mg. Also contains lactose hydrous, 25 mg; monabasic sodium phosphate anhydrous, 1.6 mg and dibasic sodium MethylPREDNISolone Sodium Succinate ﬁrr:""edﬁg:ggggm 3 DA for Injection, USP phosphate dried, 17.46 mg. When necessary, pH was adjusted with sodium hydroxide. Lyophilized in container. for Injection, USP ' Use solution within 48 hours after mixing. Distributed by: 40 * |l 40 | : i LR Amneal Biosciences LLC 1 mL SINGLE DOSE VIAL DOSAGE AND USE: See accompanying prescribing information. 1 mL SINGLE DOSE VIAL Bridgewater, NJ 08807 Discard unused portion L . Discard unused portion Rev. 04-2018-01 For Intramuscular or Intravenous Use Only Store at 20° to 25°C (68° to 77°F) [see USP Controlled Room Temperature]. Protect from light. For Intramuscular or Intravenous Use Only The Recommended Diluent (Bacteriostatic Water for Injection) Contains Benzyl Alcohol as a Preservative. The Recommended Diluent (Bacteriostatic Water for Injection) Contains Benzyl Alcohol as a Preservative. 251 Vials Rx only 251 Vials Rx only 8"
e86fbda8-00e4-4d54-841a-59dea6c15e70_770_3.jpg,"(s f x i ) *dx3 % 107 “10} eIy paysiuseAUn | PN_\ON— 10-8102-170 '\od 20880 PN ‘Uaremabpug 0T1589ua19501g [eaULY q PANALSI VIONI Ul OpeN 6EG 1/82/9 ON ""I ""By ‘uoneuojul buiquosaid Buifuedwoode 89S :38N ANY 39YS0A W61 wouy 1931014 ‘uorpod pasnun pJeasiq ‘|eln asop ajbuig “Jauleju09 Ut paziiydof ‘b Gz | 4sn ‘guojosiupaidifiypaw o} Juseanbe 4sn ‘9JUI2INS LUNIPOS BUOjosIUpaIdALaL SUIBJUOI (PaXILU Usym) W Z 4oed, ""|oyoaly [Azuag yum uonoaluj 1o} Jayep oneysoLajoeg TW g YUm anpisu0say per via MethylPREDNISolone Sodium Succinate for Injection, USP Intravenous Use Only. only 2 mL SINGLE DOSE VIAL NDC 70121-1001-1 For Intramuscular or =il T"
e86fbda8-00e4-4d54-841a-59dea6c15e70_770_4.jpg,"pajuud aq |[eys XiAjew eep (Z Y}M UOLRO YOS UO ""OU [eLias anbiun pue dx3 ‘307 'NILD JO eIep ajqeue Joj eaty paysiulen-uoN 238UIaNg WNIPOS 2UOJOSINAIYAIKNIZW (ww Goxgz1) VIA 300 ITONIS TWZ 12w sad B G2L dsn ‘uondaluj Joy NDC 70121-1001-5 251 Vials MethylPREDNISolone Sodium Succinate The Recommended Diluent (Bacteriostatic Water for Injection) Gontains Benzyl Alcohol as a Preservative. for Injection, USP e 2 mL SINGLE DOSE VIAL Discard unused portion For Intramuscular or Itravenous Use Only Rx only Reconstitute with 2 mL Bacteriostatic Water for Injection with Benzyl Alcohol. “Each 2 mL (when mixed) contains methylprecisolone sodium succinate, USP equivalent to methylpredrisolone, USP. 125 mg. Also contains monobsic sodium phosphate anhycrous, 1.6 mg and dibasic sodium phosphate drid, 17.4 mg. When necessary, pH was adjusted with sodium hycroxide. Lyophilized in container. Use soluton within 48 Hours afer miing. DOSAGE AND USE: See accompanying préscribing information Store at 20° to 25°C (68° to 77°F) [see USP Controlled Room Temperature]. Protect from light. NDC 70121-1001-5 25 x1 Vials MethylPREDNISolone Sodium Succinate for Injection, USP L 2 mL SINGLE DOSE VIAL Discard unused portion For Intramuscular or Intravenous Use Only The Recommended Diluent (Bacteriostatic Water for Injection) Contains Benzyl Alcohol as a Preservative. Rx only Manufactured by: Amneal Pharmaceuticals Pvt. Ltd. Parenteral Unit Ahmedabad 382213, INDIA Distributed by Amneal Biosciences LLC Bridgewater, NJ 08807 Rev. 04-2018-01 Mfg. Lic. No. G/28/1539"
e8727958-697d-4b20-b55e-f9d317470dec_321_1.jpg,"R - CAUTION: Federal law PROHIBITS transfer of Armodafinil Phomaceitcal I ‘mE.thisdrugtoanﬁpev_s'onorhev(h@;etgepatlenlfm Anmodafin Tabits 200m (C1V) P S — whom it was prescribed. i Buk Tablets 200mg Brode (NBC) Gene(nc for: Nuvigil ) Each tablet contains: Armodafinil . 200mg n .g Anmodaliall Tabjts 200mg (C1Y) Pkg Size: Exp Date = [ = E = Lo Bu# Lotr Brichd Eoug 3,5 Prod# (NDC) I S o) Mfg: Sandoz Inc = _‘g 8% d00 3 "" Prod# : 8<Q 2 B8oo Slr:nodunml Tablets 200mg (CIV) T o £ = £ & nsurance NDC A Bl et L AT Yoo £ | F g E Faif” B £ 0 £ a % o o E‘S £o 'O Armodatnl Tiblets 200me (C1V) X gx EDE Co ""B M© > © O-U o Prod# (NDC| # (NDC) S =26 2 Chart Log Billing Patient"
e8e1b3d7-0272-4278-b2a3-1d10dbeb0a5a_960_1.jpg,"PHENOBARBITAL 32.4 MG TAB #30 I 0L Rx Only CONTROLLED SUBSTANCE LOT: SAMPLE PILLID: 5012V EXP:02/02/13 QUALITEST Packaged By: Contract Pharmacy Services-PA 125 Titus Ave, Suite #200, Warrington, PA 18976 Usual Dosage: See package insert 3706035716632 ""3 Store at 20-25°C (68-77°F) [See USP Controlled Room Temperature] Each tablet contains: Phenobarbital”, USP 32.4 mg (112 gr) ""WARNING: May be habit forming. CPSNDC: 67046-350-30"
e8e1b3d7-0272-4278-b2a3-1d10dbeb0a5a_960_2.jpg,"PHENOBARBITAL Usual Dosage: See 64.8 MG TAB #30 package insert 306035167320 Store at 20-25°C (68-77°F) [See USP Controlled Rx Only Room Temperature] CONTROLLED SUBSTANCE LOT. SAMPLE Each tablet contains: Phenobarbital*, USP 64.8 mg (1 gr) PILLID: 5013V “WARNING: May be habit forming EXP:02/02/13 QUALITEST Packaged By: Contract Pharmacy Services-PA A - 125 Titus Ave, Suite #200, Warrington, PA 18976 CPSNDC: 67046-953-30"
e8f94df9-0692-4462-a7f0-fe019a0a3f07_45_1.jpg,ic/olo00¢ 5 TN L2604 AN BpEmnsaAr) Ranme ey sog “Aq panqusig soteETOLY] £lison [Emesaduag uicoy pajaue) s ses] ol £ 958 045 9 o7 UsBE] aios tionBiliop Bugosai Px Only (amenssaIdanEE 2501 [SURnaeIop 61 01 8pncid i 1ge3 s 2 =2 2o} SEgE 5 3 eossE = 2 E2SBE_E 5 SEScWmEE E B SmSgEEEe SEES ooty SascRESLE
e8f94df9-0692-4462-a7f0-fe019a0a3f07_45_2.jpg,"1401 0108 sotezafLLLY] 0N faneaduis ooy PSjonIC) S 335 ol 939 0 05 U oyoqe fausq Bul 7 2 2 7 uco 3N A Px Only £ (g sapnod 1 yee3 R DELESTROGEN® estradiol valerate , USP) For ntramuscular SmL_ Wultple Dose il HOC 42023-111-01 lise Only injection, I"
e8f94df9-0692-4462-a7f0-fe019a0a3f07_45_3.jpg,"iri0100¢ Teonnmaeueyg seg Aqpanqusig sovezaILN cys0d fmyesaduag wigoy psjonuE) dsin 295 ouecte izuaq Fui 7 ‘aye0alaq zuaq Bus £y BuieUo0 Aokn oup sy [opeiyss B O sapncid i 1e3 s DELESTROGEN® (estradiol valerate injection, USP) For ntramuscular 5L orpleDese Vil HOE 42023-112-01 se Only"
e93b356e-49da-4053-8714-a093e02fd038_682_1.jpg,"Pashaged by Eryane Reanch Bunbank. @4 91500 BENZONATATE § ""®t0W cavsuis s 9 100 MG CAPSULE-LIB 165671 Store at room temp of Compare To: 20°25°C (68°-77°F) TESSALON 100MG CAPSULE-LS Reepall drgsatof Itergel Division of IVC Ind reach of children. #500 Exp: MMYY NDC 6362976321 076321119591 om"
e93b356e-49da-4053-8714-a093e02fd038_682_2.jpg,Paclaged by Ergant Raxch Bnban. 04 91506 BENZONATATE G etovcasuine 200 MG CAPSULE Store at room temp of Compare To: 20°25°C (68°77°F) TESSALON200MG CAPSULE-LIB Keep all drugs outof g reach of children. #21 Exp: MMYY NDC 6362976471 076471123857 om
e9cf3792-3574-4105-b21c-34fca47f4c29_595_1.jpg,Pacbaged by Eryant Rench Bbank. ¢4 91506 5 VHITE ROUND PLIVA 324 Bethanechol g Chloride 10mg Tablet 5 & Store at room temp of Compare To: 20°25°C (68°77°F) Utecholne 10mg Tabket “Keop all drugs outof Teva Pharmaceuticals USA Inc. reach of children. #30 Exp: MMYY NDC 7133509041 070671121259 om
ea125240-342b-4cd0-953d-1991b1e54d71_337_1.jpg,"NDC: 50436-0438-3 ATENOLOL 50MG / 90 TAB Mg by: Each film-coated tablet contains: Unique Pharmaceutial Laboratories. Atenolol USP 50 mg, Mumbai 400 030, India Dispense in wellclosed, light-resistant conti WARNING: KEEP OUT OF REACH OF CHILDREN, STORE AT 20-25° (68-7%F) ‘CONTROLLED ROOM TEMPERATURE. SEE PACKAGE INSERT FOR DOSAGE INFORMATION. MFG NDC: 64980-438-10 MFG LOT: X0000000K LOT: 00000 EXP: Phg by: Unit Dose Services, LLC Dania, FL 33004 Rev.d ;Y0000 RXONLY NOC: 50436-0438-3 ORUG: ATENOLOL 501G /90 TAB. LOT: 000000 BXP: 00000 NDC: 50436.0438-3 ORUG, ATENOLOL ~ SOMG /90 TAB LOT: 000000 BXP: 300000€ NOC: 5043604383 ORUG ATENOLOL ~ SOMG / 90 TAB LOT: 000000¢ BXP: 100000K NOC: 043604383 DRUGATENOLOL ~ 50VG / 0TAS LOT: 000000 EXP: X00000X"
ea2067bd-1622-4d98-8012-2c09405aa88d_309_1.jpg,"Rronly noc esa62-159-01 Zolpidem Tartrate Tablets, USP @D @ PRARMACIST: PLEASE DISPENSE WITH 'WEDICATION GUIDE PROVIDED SEPARATELY A AumoBNDO 100 Tablets Exch . catod il conans: Zupioam s UsP 5 g sua A Dsage: o ot tasts 3t DT 2 it 58 COMpE oG tomaion. St 271027 550 777 s Tt 0 15° 1 S0°C (59 0 86 5 USP Confoea oo Tempezr, Dipars 2t gt it en essan connar, Revset 042078 Dsimiany: AutoingoPrama US, . s niga Cade TSORUGSZ22009 270 Pincto-Higisown a0 Estnasor ) esen % “Over printing Zone P1420584. Coting Area Dot s s o be gl"
ea2067bd-1622-4d98-8012-2c09405aa88d_309_2.jpg,"» @ dSN ‘sialqel ajeipe) wapidjoz (g0 01 x00) 2emes o0k NDC 65862-159-10 Rronly Zolpidem Tartrate Tablets, USP ac PHARMACIST: PLEASE DISPENSE WITH MEDICATION GUIDE PROVIDED SEPARATELY /5 AUROBINDO 100 Tables (10 x 10 Unit-dose) Zolpidem Tartrate Tablets, USP an e Eath m-outog tet conan: 0o s USP 5 g 100 Talets (1010 Uni-dose) 10U 1 SO RSSO eSS {ormdueL w0 pcaioodSnes] 595615 24001510 PR OS5, 0 901952 3,020 D8 e o pns o e pup'e 1 R0 oot || BaSe) DD B cEARRT DAL oo Sugyns e ascunses PaceIDse suPRG RS O B 10 310 1Y 1D H D SN SialeL aReiue] wapilpz esupion o xo) samon o oo oEzmN w HOD woun o dSN ‘S1ae] ajeike] wapidjoy ozm oo EE o GRG0 02 30 ‘v e 2 wUTORY e oLxo) saveionn sy"
ea2067bd-1622-4d98-8012-2c09405aa88d_309_3.jpg,"Each fim-coted tablel contins: Distibuted by Wate i lnda NDC 65862-160-01 Zobidem e USP 10, Aurobindo Pharma USA, nc. Code. TSDAUGS 222000 270 Picuon-Histoun Aoad Uil Adlt Dsage: Ons ot at O o wintoor NJD3s20 /8 AUROBINDO 100 Tablets Roise: 04201 faesr et S i s Zolpidem Tartrate Sreat 201025 8o 77w 7 £1420386 e Tablets, USPEEDD) & S omcinonrommnet = 1% — PUAGST PLLSE DSPENSEWT iprsina ot et | I MEDCATONCUDE PAOVIDD SEPRATELY e cortsot { i3 : = “Over printing Zone Goding Area (sx Tomm) O cc.c0"
ea2067bd-1622-4d98-8012-2c09405aa88d_309_4.jpg,"dSn ‘sia|qe] ajedel wapidjoz (asop-un 01 x 01) S1e198L 0L * Over Prning Zone. {Dotted s nt o e prin) UNVARNISH ZONE NDC 65862-160-10 Rxonly Zolpidem Tartrate Tablets, USP ad e PHARMACIST: PLEASE DISPENSE WITH MEDICATION GUIDE PROVIDED SEPARATELY /A AUROBINDO 100 Tablets (10 x 10 Unit-dose) Zolpidem Tartrate Tablets, USP ad e Each film-coated tablet contains: Zolpidem tartrate USP 10 mg. Pz 100 Tablets (10 x 10 Unit-dose) JRR00 ESIS-PIUD ‘BASERIUD) 0B U asiadsi [aampesadwiay wooy pajosue) dsn 2] (4.2 01.65) .06 01,5401 PApILISd SUOISINTS (4,1101.89) 0.5 0 J B 910§ a5 30DIMUS JAURUOD EISSE) PO S MWEEAND.0; pESSIp I VRIS PING 10U § aBEX0ed 20PN SUL 01091p298 69 oo Buignses p(dwoo S PAOEIDSE WIPE R IRIGR A0 SRQUNRY BN HQ@ID dsn ‘sia|qeL sjeiye] wapidioz (as0p-11un 01X 01) SI919eL 00} BIE/0 Pashe muu@m dgy) ‘sja|qe) ajeipel wapidjoz 02580 ™ Jospuy 123 Pe0t UNOISIUDIH-UDROULL 6.2 ""1 VSN ewimyd opuigainy {o5-yun 01X 1) Io19EL L 4 panqusig"
ea24a07b-34ca-4da4-ba69-73bbf44de20d_493_1.jpg,"NDC 5556667001 i 9 a/:’ £ [LONCPNTnS CLENPIQ™ SR Read the enclosed Instructions for Use and | | | | i i i - Lo i (sodium picosulfate, magnesium oxide, Medication Guide AT LEAST 2 DAYS BEFORE | | | | | i Cranberry Flavor and anhydrous citric acid) Oral Solution et it 10 mg/3.5 9/12 g per 160 mL bottle P L Lo [See USP controlled room temperature] [P R CLENPIQ™ is a ready-to-drink oral solution that doesn't need to be diluted. Read the inclosed Instructions for Use and Medication Guide ¥ AT LEAST 2 DAYS BEFORE your colonoscopy o and again right before taking CLENPIQ™. T Ferring Phamaceutcals ic Parsippany,N.J. 07084 o Contains two (2) 160 mL bottles CLENPIQ™ CLENPIQ™ . . (sodum icosulate, magnesum o, (sodium p\cosuﬁﬁtg/ magnesium OXId.!y i and anhycrouscitric aci) Orel Soluton and anhydrous citric acid) Oral Solution i 10mg/35 /129 per 160 mL botle 10 mg/3,5 g/12 g per 160 mL bottle CLENPIQ™ is a ready-to-drink oral solution that doesn't need to be diluted. LT Read the enclosed Instructions for Use and « Prescribing Information with Medication Guide AT LEAST 2 DAYS BEFORE your [ R e R T colonoscopy ar in right before taking CLENPIQ™. f you have questions about how to take CLENPIQ™, talk to your healthcare provider. For more information, o to www.clenpia.com or call * Two (2) 160 mL bottles, each containings: +888-337-7464. 10 mg sodium picosulfate, USP Keep this and il drugs out of the reach of children. P * Cup to be used for drinking clear liquids e TR DS"
ea66eb30-e665-4693-99a1-a9d3b4bbe2d6_664_1.jpg,"1 Single-Dose Vial AMGEN"" Kyprolis (carfilzomib) for Injection 10 mg/vial Single-dose vial Discard unused portion. For Intravenous Admiristration Orly Store Refigerated at 2 1o 8°C (36°F to 46°F), Store in carton to protect from light. 'NDC 76075-103-01 R Only"
ea66eb30-e665-4693-99a1-a9d3b4bbe2d6_664_2.jpg,1Single-Dose Vial NDC 76075-102-01 Kyprolis' carfilzomib) for Infection 30 mg/vial Single-dose via. Discard unused portion. For Intravenous Administration Only R Only
ea66eb30-e665-4693-99a1-a9d3b4bbe2d6_664_3.jpg,"1 Single-Use Vial NDC 76075-101-01 AMGEN""® Kyprohs (carfilzomib) for Injection M 60 mg/vial W&y’ Single-use vial. Discard unused portion. For Intravenous Administration Only R Only"
ea95d182-453b-4c43-8402-d65c488d55f2_446_1.jpg,"NDC 60687-377-01 Alprazolam Tablets, USP 100 Tablets (10 x 10) (0 LTI (01) 0 03 60687 377 01 8 Lo Loy e Tl h Alprazolam (7! Tablets, USP L > ﬁ 100 Tablets (10 x 10) PARMAGIST: Disganss w6 Zocompanying edoalior ‘Blids ( cach patient Each Tabist Gontaims: Alprazotam USE. 025mg Usual Dosage: Sea packaga insert fo ulproscrbing nformaton Store2120°1025°C 68 1o 71, oxeusions ponie between T51050°C (59 10 86°F) ls06 USP Contoled Room Temparaiure. Protect fromlight. Keep this and al drugs out of reach of children. FOR YOUR PROTECTION: Do ot use bister i tor or broken. RxOnly The orug prosuot contained n ths package s rom NG # 55852.675, Aurobingd harma USK, . Packaged and Distributed by American fealt Packaging 737701 s, Olo 45217 osTTO0STE"
ea95d182-453b-4c43-8402-d65c488d55f2_446_2.jpg,Alprazolam Tl Us 025 g g 0 o 005 soear 37 117 Alprazolam g @ 01) 00367 377 11 7 Aprazoam Ao §5ing € @0 003 50587377 11 7 Alprazolam b % 28y @ O cussoea7 377117 Aprazoiam AU §3ng € I oy oosenear a7 117 o000t 10 oooec 107 ooncee 107 o000t 101 WCRIAE AN P A o000t 307 o AU AU EXPIRY: xuixx ot o000 Lot o EXPIRY: EXPIRY: o Lot oo EXPIRY: xuicx Lot ooooox EXPIRY: xdx L Alprazolam TeherUs 675 e @ oo cosar 77 117 Aprazolam Ao s @ 101)003so07 377 11 7 Alprazolam ez 3Ehng @ £ I 91003 60587 377 11 7 Alprazolam Tabier UsP 0725 g € 8 i I 1) 00360687 377 11 7 Alprazolam e §35g @ o cosapear 377117
ea95d182-453b-4c43-8402-d65c488d55f2_446_3.jpg,"NDC 60687-388-01 Alprazolam Tablets, USP 0.5 mg 100 Tablets (10 x 10) (01) 0 03 60687 388 01 4 NDC 60687-388-01 Alprazolam @ Tablets, USP 0.5 mg R ERL) PRARMAGIST: Deparse wit Tha accampanying WMedeaton ""BUids t each patient Each Tabiet Gontains Aprazoam USP. 05mg Usual Dosage: See packaga inser for il prescribing iformation Store at20° 10 25°G 65"" to 7T excursions pormitiod betwoen T57Ta50°C (59"" to 86'F) 04 USP Contronisd Hoom Temparaiurel Protect fromlight. Keep this and al drugs out of reach of children. FOR YOUR PROTECTION: Do not use bister s foror broken RxOnly The drug prociuct contained i this package s from NDC' 85362.677, Aurobinda Pharina USh,Inc. Packaged and Distributed by Amarican fealt ackaging 738801 Colombus, Onlo 43217 043880710518"
ea95d182-453b-4c43-8402-d65c488d55f2_446_4.jpg,"Alprazolam @ g Alprazolam e c8 &y ppzem B - R @ %: ii‘ i | eeate £% & LGNNI Alprazglam g Apezam e £ g, hpe g @5 fpe @ e 83 2 i O, g ¢ s MOIET, Agoan oy Apeoan 9 B g, Sk 05 mg @5 %fosmg @ agen o . N fpmoen g oy Apol e es] BlEE e Aot el i Sz % ¥, S Es @ss fpin € o €88 BB WA £ o MR"
eb13c96f-319a-46f4-9955-ef5fa0a5f110_610_1.jpg,"oLstLL [ € NDC 68220-115-10 Levbid syesese (hyoscyamine sulfate, 0.375 mg) Rxonly ALNVEN 100 tablets For medical inquiries call 1-888-317-0001 TN XXy SN XO000000K EXPADIYYYY LOT XXunn USUAL DOSAGE: vl ndpedavicpatents 12years o ageand older 102 {abltsavry 12 hours Seepackage e forurther formation. Store at controlled room tamparature 20 25° (65°-77°% bk Sxcursons pamitad 0 157 0 (55 867 Plasa efr 13 GumentUSF, Dispense i tightlht esstant contaners a defined in USPINF i Chi 1St o, g, for Alven Pramaceutic LLC SR oS Aty Haret Ghsoony o com 0063308 Revo/2017"
eb3691d3-08ec-4472-9cf8-b2e23c47c743_751_1.jpg,"Rosuvastatin Calcium 5 mg Tablet arv: 90 ID #: H;R3 Expires: NDC #: 70518-1219-00 Shape: Round LOT #: Ref #: 31722-0882-90 MFG: Camber Pharma, Inc, Piscataway, NJ 08854 RX ONLY Directions For Use: See Package Insert Store at 20-25°C (68-77°F); excursions permitted to 15-30°C (59-86°F) [See USP] Repackaged by: RemedyRepack Inc., Indiana, PA 15701, 1-724-465-8762"
eb3691d3-08ec-4472-9cf8-b2e23c47c743_751_2.jpg,"Rosuvastatin Calcium 5 mg Tablet ary: 12 ID #: H;R3 Expires: NDC #: 70518-1219-01 Shape: Round LOT #: Ref #: 31722-0882-90 MFG: Camber Pharma, Inc, Piscataway, NJ 08854 RX ONLY Directions For Use: See Package Insert Store at 20-25°C (68-77°F); excursions permitted to 15-30°C (59-86°F) [See USP] Repackaged by: RemedyRepack Inc., Indiana, PA 15701, 1-724-465-8762"
ebb0c5d6-d816-44fa-8422-82aa63076d55_498_1.jpg,"Pachaged by Eopant Raeck Bnbank, €4 91504 Rosuvastatin g '™®!%w0 o= Calcium 20mg Tablet 5 & Store at room temp of Compare To: 20°25°C (68°-77°F) Crestor 20mg Tablet “Keep ail drugs outof | i o teachofchildren. #30 Exp: MMYY 3 NDC 7133509051 070571121256"
ebe89ab6-24c0-4214-853f-67e2e0c7daa9_948_1.jpg,mn R TAKE __TABLETS _ THES. ADAY AS ORECTED. R s ISR e wos o am REE o
ec04ecbb-2896-3feb-85fd-a64aba93b289_215_1.jpg,"eI Bsog-3MN T G (wybw o) Jwged B pg {dsn ‘uoisuadsns ajgriselul apIojage aUo|oUIoUIRL) 0l-.Bojeusy Ao xy Each mL provides 10 mg triamginolone acetonide with 0.66% sodium chloride for isotonicity, 0.99% (vi/v) benzyl alcohol as a preservative, 0.63% carboxymethylcellulose sodium, and 0.04% polysorbate 80 in an aqueous suspension; sodium hydroxide or hydrochloric acid may have been added to adjust pH between 5.0and 7.5. Shake well before using. For intra-articular or intralesional use only. NOT FOR IV, IM, INTRAOCULAR, EPIDURAL, OR INTRATHECAL USE. See insert for dosage information. Bristol-Myers Squibb Company Princeton, N.J 08543 USA Product of Spain 1132706A8 SY90L2EL) Store at controlled room temperature, 20° to 25°C 68° to 77°F); protect from temperatures below 20°C (68°F). Do not refrigerate. Store vial in carton to protect from light. Do not use if vial seal is broken or missing. See bottom panel for lot number and expiration date. NDC 0003-0494-20 Kenalog™10 (triamcinolone acetonide injectable suspension, USP) 50mg per5mL (10 mg/mL) For intra-articular or intralesional use only 5 mL Multiple-Dose Vial Rx only| Read all sides @B Bristol-Myers Squibb 3 0003049420 7 GTIN: SIN: Lot: ~ Hiw % ¢ @"
ec8c699f-a8de-4e5a-a223-8de3f5dfe20d_274_1.jpg,Pacbaged by Eryant Ranch. Bupropion HCL ER(12h) 150mg Tablet Compare To: Welloutrn SR(120) 150mg Tablet #60 NDC Epic Phama LLC Exp: MMYY 7133501351 10° 9v9YTT Binbank. 04 91500 PURPLE ROUND E 15 May Cause Drowsiness | Keepall drugs outof reach of children Store at room temp of 20-25 C (68-77F) 028731114646
ec8c699f-a8de-4e5a-a223-8de3f5dfe20d_274_2.jpg,Pacbaged by Eryant Ranch. Bupropion HCL ER(12h) 100mg Tablet Compare To: Welloutrn SR(126) 100mg Tablet #60 NDC Epic Phama LLC Exp: MMYY 7133503141 10° S90YTT om Bnban. ¢4 91504 BLUERONDE 410 May Cause Drowsiness Store at room temp of 20-25 C (68-77F) Keep all drugs out of reach of children 031961114065
ec8f8062-a065-41d8-a2ad-97aa49bf1c27_10_1.jpg,ki Gt Rean CEPHALEXN SONG CPSILES —— A o ez THKE1 CAPSULE __THESADAYFOR _DRYS ORAS RECTED. rsiss v worsass e ooner
ec8f8062-a065-41d8-a2ad-97aa49bf1c27_10_2.jpg,e TR s rouc s TKE 1 RPSULE 4 THES ADAYFORTODAYS ORAS DRECTED. rsiss v worsass wa ooner
ec962052-7bea-4aeb-ac49-0072fdc77385_714_1.jpg,"i "" TeRkzosh o GRFSULES —— g o o e st 3 R e oesieoy 3 ¢ o 1B ‘ORASDRECTED. § § R cmeomee T iy 1"
ec962052-7bea-4aeb-ac49-0072fdc77385_714_2.jpg,T T — o et O o i s Eie ROV ooy o ORASDRECTED.
ec962052-7bea-4aeb-ac49-0072fdc77385_714_3.jpg,"S T &8 o O R s E, R TKE1 RPSULE DALY i e ORASDRECTED."
ec962052-7bea-4aeb-ac49-0072fdc77385_714_4.jpg,o e Raow TERAZOSH 10 CRFSUES —— o AR TR 3 TKE1 RPSULE DALY ORASDRECTED. o cinss IR o o s N Bus Omianerer
ec979d2b-b0dc-406d-9868-4a71a811642e_761_1.jpg,"Olanzapine 2.5 mg Tablet arv: 30 ID #: 0163;R2.5 Expires: NDC #: 70518-1535-00 Shape: Oval LOT #: Ref #: 55111-0163-05 MFG: Dr. Reddy's, Shreveport, LA 71106 RX ONLY Directions For Use: See Package Insert Store at 20-25°C (68-77°F); excursions permitted to 15-30°C (59-86°F) [See USP] Repackaged by: RemedyRepack Inc., Indiana, PA 15701, 1-724-465-8762"
ec9b5a9c-8caf-4f9b-8c1b-209b2de556dc_820_1.jpg,"4 750458-387-30 s unitpeg vap| 9580 PN ‘HIASTIL “2U) ‘SIRONNGOLLIR] LaSSUer 1o} B 84400 Yd '0dRING “JT1 04O udssuer :Aq BN g o r0d TYa . 8 Ih oy 7 i3 ‘i f o3 Sl R E i NEH S mwmm £ 2§ Wizl i 8 ~Eupmees SISO {(3,1/) 0,52 R 2085 101 aa NS BOEL8EBSYOSEO0 NLO"
ec9b5a9c-8caf-4f9b-8c1b-209b2de556dc_820_2.jpg,"N 3 50458-388-30 5 wnifog el W wonneoeumig uassue| hqpompepue s st . ~uf Seungoeey wssuer 0, D 100 4 00T ‘9] 40 ossumr o wnibyeg JO 190p0d| 2N s 8 SN E : EE s g S 5g%¢ REH i ZW mmmm Mol it g7 & = S 8288 =z i el m {amessduay ooy pepae dsn o] (4098-469) 00E G 1 01 papyuuied U0 (4,21) 9,62 e 201 101 el NS S0EB8EBSPOSE00 NUO"
ec9b5a9c-8caf-4f9b-8c1b-209b2de556dc_820_3.jpg,"I 3 50458-389-30 2 wnig i) A eOaewIRy uossuer fa poumoeynue syoyod fnsde) 09580 (N ‘SIS "" JNNGIRULRLG UoSSURP 10} B4 194400 ‘o0eang “0T1 00 uessuer K0 i fy am i W 58t : = 20€68€8570SE00 NLLO A e"
ec9b5a9c-8caf-4f9b-8c1b-209b2de556dc_820_4.jpg,"woss *SOID0T10UNIAN TIENAAN-OHLIO O 'NDC 50458-49040 Razadyne’ AT HB s Rxonly Dosage: See accompenying roccteraure, Dispensing: Fornformaton concaming proper sage ofthe Contaner and dspansing pipete, S06 accompanying PatentInstructions. Keep out o reach of hiren. Store 2t 25°CTT'F excursions permitsd o 15-30°C58-85°F (s00 USP Contoled Room Tompeatur), DO NOT FREEZE. ©omPI2005 Disrtutad by, Orho-MeNel Neurdlogics, Dvision of (Orho-MeNai-Janssen Pharmaceutcal,inc. Tiusile, \J 08580 Manutactured by: Janson Pharmaceutca N\ Boorse, Bogum & ORTHO-McNEIL NEUROLOGICS. OniontOmokist s Frameesit e, H00mL e ORTHO-McNEIL NEUROLOGICS. [y Razadyne' NI s NDC 50458-490-40 100mL Razadyne’ GAATIEHBY Gt soon 4mg/mL Each 1mL contains the equivalent of 4mg galantamine In'an aqueous solution. - ORTHO-McNEIL NEUROLOGICS. vt Crnootl s ey Razadyne' A v"
ec9b5a9c-8caf-4f9b-8c1b-209b2de556dc_820_5.jpg,"GTIN 00350458396607 60TABLETS NDC 50458-396-60 Razadyne‘ \galantamine HB aviers Each tablet contains the equivalent of 4mg galantamine, Keep out of reach of children, s janssen J 7 Rxonly Dosage: See accompanying producterature, tore at 25°C (7°F); excursions permittedto 15°-30°C (60°-86°F). [see USP Gontalled Room Tomperature] ©2005 Janssen Pharmaceutical Companies Productof Belgium Mig by: Janssen Ortho LLC Gurabo, PR 00778 Migfor: Janssen Phamaceuticals, Inc. Titusville, NJ 08560 i (01)0035045839660:"
